id,article_id,citation_text,citation_hash,citation_type,author,year,title,source,position
1738,1309,Ivan (1961),acb1f11b7b4e00fa,author_year,Ivan,1961,,,73433
1739,1309,Ivan (1965),c36c903781aa1653,author_year,Ivan,1965,,,73509
1740,1309,Maurice (1913),59f57aa34f7efb9f,author_year,Maurice,1913,,,73605
1741,1309,Masako (1992),f21b24402aac0de0,author_year,Masako,1992,,,74188
1743,1309,Assaya (1983),3f770afd3a7037aa,author_year,Assaya,1983,,,75038
1744,1309,Roman (1970),2357d939a8d048ec,author_year,Roman,1970,,,75321
1745,1309,Roman (1981),c2561408f030ebff,author_year,Roman,1981,,,75505
1746,1309,Jay (1976),06016b87f1d29edf,author_year,Jay,1976,,,75920
1747,1309,Amy (1983),4dd6b286dcca6d62,author_year,Amy,1983,,,76468
1748,1309,Michel (1986),6302dd1d7be1855b,author_year,Michel,1986,,,77048
1749,1309,Pierre (1967),16be9e6ed8819b7d,author_year,Pierre,1967,,,77195
1750,1309,Pierre (1974),5d080ea08ddc381e,author_year,Pierre,1974,,,77274
1751,1309,Robert (1986a),703a35ab102f2405,author_year,Robert,1986a,,,77353
1752,1309,Robert (1986c),91841a6b35db693a,author_year,Robert,1986c,,,77551
1753,1309,Robert (1991b),c0c6ba02510d67b9,author_year,Robert,1991b,,,77862
1754,1309,Robert (1992a),2073a5b1684cfca1,author_year,Robert,1992a,,,78064
1755,1309,Reuven (1987),bf684bef50764bae,author_year,Reuven,1987,,,78586
1756,1309,Reuven (1992),265dcb02626910b5,author_year,Reuven,1992,,,78758
1757,1309,Jean (1940),d041610c29776a3f,author_year,Jean,1940,,,78904
1758,1309,Calvert (1981),9f58456cc6c1cbea,author_year,Calvert,1981,,,79157
1759,1309,Michel (1987),c348e37735f9c66c,author_year,Michel,1987,,,79512
1760,1309,Jean (1972),fa133cf252bc26eb,author_year,Jean,1972,,,79707
1761,1309,Victor (1940),1ff2a17b2ac54674,author_year,Victor,1940,,,80009
1762,1309,Paris (1982),567361a895427e30,author_year,Paris,1982,,,80137
1763,1309,Margaret (1986),302990c90dc3cc0c,author_year,Margaret,1986,,,80565
1764,1309,"Plato
 (1961)",f41a2f8d40dac02e,author_year,Plato,1961,,,80664
1765,1309,Malcolm (1982),c99b4540c8e6dbae,author_year,Malcolm,1982,,,80821
1766,1309,Nussbaum (1982),e55d0a505360731b,author_year,Nussbaum,1982,,,80961
1767,1309,Emile (1971a),538133a1ed06a758,author_year,Emile,1971a,,,81306
1768,1309,Lehmann (1941),242baf2348d79e63,author_year,Lehmann,1941,,,81537
1769,1309,Eugenio (1962),0575477bce42b86a,author_year,Eugenio,1962,,,81732
1770,1309,"Pichon
 (1927)",bba238808361b923,author_year,Pichon,1927,,,81931
1771,1309,"Fought
 (1989)",9c07d6727a8c1df6,author_year,Fought,1989,,,82121
1772,1309,Rudolf (1962),19f34eb88d625f56,author_year,Rudolf,1962,,,82229
1773,1309,Ivan (1956),0537af3dd66e5403,author_year,Ivan,1956,,,82373
1774,1309,Paul (1979),81203b14dc61c4f6,author_year,Paul,1979,,,82464
1775,1309,Stefano (1991),3a1bda64360372fe,author_year,Stefano,1991,,,82872
1776,1309,Stefano (1993a),57c6168c684711a9,author_year,Stefano,1993a,,,82968
1777,1309,Eugen (1939),a22022bd6afc23a5,author_year,Eugen,1939,,,83408
1778,1309,Dirk (1981),c1c0a60c0d6e5a8a,author_year,Dirk,1981,,,83530
1779,1309,Edouard (1940),e8b423cdb81f992b,author_year,Edouard,1940,,,83652
1780,1309,Raffaele (1990),359b1e455b2ba508,author_year,Raffaele,1990,,,83914
1781,1309,Henning (1954),e1c2a6c0f8ba00ea,author_year,Henning,1954,,,84119
1782,1309,Maurice (1983),28dae8cf03a4b10f,author_year,Maurice,1983,,,84259
1783,1309,Stephen (1975),a1dd34e3f33b77b9,author_year,Stephen,1975,,,84653
1784,1309,Linda (1984a),4bc544d668315d1f,author_year,Linda,1984a,,,84876
1785,1309,Henri (1966),139645a2259f6825,author_year,Henri,1966,,,85043
1786,1309,"Embleton
 (1992)",b8a2b0c0ec3ba26f,author_year,Embleton,1992,,,85371
1787,1309,Dwight (1985),5304bbd92840f37d,author_year,Dwight,1985,,,85987
1788,1309,"Hornstein
 (1986)",125c0321da6d94e7,author_year,Hornstein,1986,,,86255
1789,1309,Scott (1985),b1a7867787f95f59,author_year,Scott,1985,,,86552
1790,1309,Lon (1975),601d5896bd9c644f,author_year,Lon,1975,,,86743
1791,1309,Umberto (1972),cddd65e9f4b5e841,author_year,Umberto,1972,,,87050
1792,1309,Erik (1990),084fb15541f429dc,author_year,Erik,1990,,,87243
1793,1309,Gertrand (1990),2ab3f0ee7b34f745,author_year,Gertrand,1990,,,87358
1794,1309,Olga (1997),078fc47161ed199c,author_year,Olga,1997,,,87511
1795,1309,Ivan (1995),aff2f136bebbf94f,author_year,Ivan,1995,,,87664
1796,1309,Talmy (1985),faee1221eb6e8c45,author_year,Talmy,1985,,,87994
1797,1309,Haiman (1985b),0fdfff8061c98dd3,author_year,Haiman,1985b,,,88075
1798,1309,Talmy (1994),08f8f207dc26df22,author_year,Talmy,1994,,,88161
1799,1309,John (1980),d619e94abbaab416,author_year,John,1980,,,88575
1800,1309,John (1983),8673d55b6e624615,author_year,John,1983,,,88684
1801,1309,John (1985a),b7d991f8bfc343a6,author_year,John,1985a,,,88762
1802,1309,John (1985b),b39887dcf1a00259,author_year,John,1985b,,,88872
1804,1309,John (1993a),f511bab13a59008d,author_year,John,1993a,,,89096
1805,1309,John (1993b),0ce2308fc95784fc,author_year,John,1993b,,,89220
1806,1309,John (1994),bd9b1cdab25f619e,author_year,John,1994,,,89366
1807,1309,John (1997a),63920fa4ae24e3e4,author_year,John,1997a,,,89537
1808,1309,John (1997b),b09da56ab58db4a2,author_year,John,1997b,,,89800
1809,1309,John (1998),7ba151afa42a5752,author_year,John,1998,,,89878
1810,1309,Leanne (1994),8569f945eec96329,author_year,Leanne,1994,,,89957
1811,1309,Esa (1986),61fbcd81203d8f4f,author_year,Esa,1986,,,90077
1812,1309,Esa (1994),8a885510302f27b0,author_year,Esa,1994,,,90312
1813,1309,Tania (1994),9d0113c8111af1ad,author_year,Tania,1994,,,90748
1814,1309,Jules (1982),077eb722818967f1,author_year,Jules,1982,,,90978
1815,1309,Cameron (1997),2227a3f78288df61,author_year,Cameron,1997,,,91297
1816,1309,Winfried (1990),db6ab7f6b6dc4607,author_year,Winfried,1990,,,91572
1817,1309,Trevor (1986),0330fd0fed94d685,author_year,Trevor,1986,,,91726
1818,1309,Jerzy (1986),c39c507669aa7b68,author_year,Jerzy,1986,,,91837
1819,1309,Frans (1978),629e7763205dcef3,author_year,Frans,1978,,,92023
1820,1309,Frans (1979),1a4d949ba6c2ba72,author_year,Frans,1979,,,92194
1821,1309,Roland (1982),ba11aca16369e68d,author_year,Roland,1982,,,92511
1822,1309,Joanna (1994),e7332ea1be66ceda,author_year,Joanna,1994,,,92661
1823,1309,Giacalone (1992),721c2fe13a57fab0,author_year,Giacalone,1992,,,92759
1824,1309,Michael (1968),b28dc656fd737eaf,author_year,Michael,1968,,,93030
1825,1309,Pierre (1993),e58768593458322e,author_year,Pierre,1993,,,93660
1826,1309,Linda (1992),8f17c990e16a47c5,author_year,Linda,1992,,,94011
1827,1309,Linda (1993),ac0c4f395c5f1122,author_year,Linda,1993,,,94162
1828,1309,Linda (1994),8b070e7528116cdb,author_year,Linda,1994,,,94278
1830,1309,"Newfield
 (1989)",2050a1002bb5fc40,author_year,Newfield,1989,,,94524
1831,1309,"Newfield
 (1995)",1d9dd42b9b3bfd14,author_year,Newfield,1995,,,94619
1832,1309,Olga (1994),51d0a099429a038d,author_year,Olga,1994,,,94865
1833,1309,Robin (1973),b01e93beeaedd6b3,author_year,Robin,1973,,,95016
1834,1309,Robin (1981),a7f716f858b6e065,author_year,Robin,1981,,,95100
1835,1309,Robin (1983),52e58135e2224138,author_year,Robin,1983,,,95573
1836,1309,Raimo (1977),12552bd865043563,author_year,Raimo,1977,,,96422
1837,1309,Harold (1952),e79dd71d97c58d17,author_year,Harold,1952,,,96707
1838,1309,Elizabeth (1979),fe831da2f7b53fe2,author_year,Elizabeth,1979,,,96791
1839,1309,Renee (1984),f1045f75abad9464,author_year,Renee,1984,,,96914
1840,1309,Mooses (1939),8e2d4f188286d987,author_year,Mooses,1939,,,96965
1841,1309,Dwight (1971),1e722d01d2620728,author_year,Dwight,1971,,,97377
1842,1309,"Sears
 (1982)",b5c43a294301acbf,author_year,Sears,1982,,,97501
1843,1309,"Hampton
 (1996)",47c8b8020e7c047d,author_year,Hampton,1996,,,97629
1844,1309,"Goldstein
 (1989)",7e8b3f0ab0b2a30d,author_year,Goldstein,1989,,,97748
1845,1309,"Goldstein
 (1991)",10b2368bfe983034,author_year,Goldstein,1991,,,97945
1846,1309,Ernst (1923),1a0b7a9b99e3cb14,author_year,Ernst,1923,,,98322
1847,1309,Ernst (1933),7881db44407fc865,author_year,Ernst,1933,,,98646
1848,1309,Ernst (1946),467ae064d86f3096,author_year,Ernst,1946,,,98793
1849,1309,Jean (1954),b0067255e336c2b9,author_year,Jean,1954,,,99080
1850,1309,Johanna (1995),262afac1c114af16,author_year,Johanna,1995,,,99943
1851,1309,Olga (1994a),7eddf3a6a66e6557,author_year,Olga,1994a,,,100029
1852,1309,Olga (1995),d6488fa60ff03b6f,author_year,Olga,1995,,,100166
1853,1309,Suzanne (1989),9cae9b961fcc51a7,author_year,Suzanne,1989,,,100308
1854,1309,Theodore (1900),587597b2dba3ee03,author_year,Theodore,1900,,,100424
1855,1309,Ivan (1962),c03054ac54c571fa,author_year,Ivan,1962,,,100562
1856,1309,Ivan (1964),4b27b2e3dc805bed,author_year,Ivan,1964,,,100644
1857,1309,Ivan (1971),5f52f29a88e30bef,author_year,Ivan,1971,,,100727
1858,1309,Ivan (1980),2f1205a56de3664e,author_year,Ivan,1980,,,100807
1859,1309,Ivan (1981),e6d5c9e53400dced,author_year,Ivan,1981,,,100945
1860,1309,"Magdics
 (1963)",14463abc109a4309,author_year,Magdics,1963,,,101169
1861,1309,Michel (1970),f0cb0c9d8cc69879,author_year,Michel,1970,,,101735
1862,1309,"Goldblum
 (1991)",5da24c6640d4571d,author_year,Goldblum,1991,,,101872
1863,1309,Russel (1977),cbf765ceedf5695c,author_year,Russel,1977,,,102070
1864,1309,Erik (1970),8975d24e6df71dcd,author_year,Erik,1970,,,102191
1865,1309,Anthony (1967),b85d70c2f70d4035,author_year,Anthony,1967,,,102638
1866,1309,Kenneth (1971),5a49d40c3166690b,author_year,Kenneth,1971,,,102904
1867,1309,Johann (1952),2781369d4abdade7,author_year,Johann,1952,,,103011
1868,1309,John (1990),39d9dec281bdda14,author_year,John,1990,,,103143
1869,1309,Van (1657),c10f5b51bced4d0b,author_year,Van,1657,,,103240
1870,1309,Gottfried (1967),1f515bd678fe8733,author_year,Gottfried,1967,,,103374
1871,1309,Leanna (1986),ad7a2ba3b312f7ed,author_year,Leanna,1986,,,103458
1872,1309,"Thagard
 (1995)",f82dc9ca021de97b,author_year,Thagard,1995,,,103720
1873,1309,Roman (1960),6cba406d4751cff8,author_year,Roman,1960,,,103826
1874,1309,Roman (1962),38aeac0eab1ecd51,author_year,Roman,1962,,,104148
1875,1309,Roman (1966),36a728488ff20aaa,author_year,Roman,1966,,,104241
1876,1309,Harold (1965),bb8b62089fbad117,author_year,Harold,1965,,,105144
1877,1309,William (1973),094f9026755cdf8e,author_year,William,1973,,,105364
1878,1309,"John
 (1980)",44b5298ba2320ca3,author_year,John,1980,,,105688
1879,1309,John (1981),01f67bba54f424d9,author_year,John,1981,,,105843
1880,1309,John (1985),36bd162dbac69288,author_year,John,1985,,,106007
1881,1309,Jacques (1990),51847e5d3460bb3b,author_year,Jacques,1990,,,106186
1882,1309,"Mattingly
 (1985)",2a96c54d28e6a1df,author_year,Mattingly,1985,,,106363
1883,1309,André (1937),c74a3ec084514a97,author_year,André,1937,,,106927
1884,1309,André (1966),4647f1cb09ca9f73,author_year,André,1966,,,107077
1885,1309,Gary (1994),21eb462a7e9cdd67,author_year,Gary,1994,,,107787
1887,1309,"Simpson
 (1981)",db3ed1bce12bb813,author_year,Simpson,1981,,,108216
1888,1309,Joseph (1982),d8285c74aab13001,author_year,Joseph,1982,,,108465
1889,1309,Tannenbaum (1957),d49a97ed21eb7b5f,author_year,Tannenbaum,1957,,,110112
1890,1309,Mario (1952),e66df1b180126a61,author_year,Mario,1952,,,110462
1891,1309,Mario (1968),e7634bc6f69de874,author_year,Mario,1968,,,110539
1892,1309,Walther (1954),fc504ad83cdc3282,author_year,Walther,1954,,,110871
1893,1309,Green (1947),eab20b5c5bcf4746,author_year,Green,1947,,,111044
1894,1309,Ormen (1960),5be64eeff41ee060,author_year,Ormen,1960,,,111121
1895,1309,Eleanor (1973),c580b43990e0a707,author_year,Eleanor,1973,,,111499
1896,1309,Robert (1975),e702592340e96a0c,author_year,Robert,1975,,,111590
1897,1309,Robert (1979),6c8bc83fa9cbd578,author_year,Robert,1979,,,111697
1898,1309,Louis (1969),d86173f05b9e82f2,author_year,Louis,1969,,,112680
1899,1309,Thomas (1981),67457ad089e67d57,author_year,Thomas,1981,,,113446
1900,1309,Jean (1979),7c66fb4451bcc8a6,author_year,Jean,1979,,,113733
1901,1309,Morris (1965),627b817b47064a75,author_year,Morris,1965,,,113948
1902,1309,Morris (1971),78e4840accfff56e,author_year,Morris,1971,,,114065
1903,1309,Tzvetan (1982),9fedaba86144023d,author_year,Tzvetan,1982,,,114277
1904,1309,Stephen (1958),0d59c0bed6783426,author_year,Stephen,1958,,,114621
1905,1309,Stephen (1963),9e2673aa477cee57,author_year,Stephen,1963,,,114808
1906,1309,Friedrich (1991),e7ed61ec96d86d88,author_year,Friedrich,1991,,,115114
1907,1309,Allan (1908),37f3823566e6ccbd,author_year,Allan,1908,,,115244
1908,1309,"Usener
 (1896)",7762dbc12b645629,author_year,Usener,1896,,,115298
1909,1309,Stanislav (1996),b792d489f64dacdb,author_year,Stanislav,1996,,,115408
1910,1309,John (1974),0807f11559a94c78,author_year,John,1974,,,115929
1911,1309,Sigurd (1931),fa8b7700c27445fc,author_year,Sigurd,1931,,,116232
1912,1309,Krystina (1994),4a5e88dac095e032,author_year,Krystina,1994,,,116388
1913,1309,Freya (1990),ffdaf43a0b0ea471,author_year,Freya,1990,,,116473
1914,1309,Ernst (1983),d20a0eba5bfa83ce,author_year,Ernst,1983,,,116636
1916,1309,Ralph (1982),a1a378c5ccaa36fb,author_year,Ralph,1982,,,116871
1917,1309,Jason (1986),0422f1f0a65bd40b,author_year,Jason,1986,,,117016
1918,1309,Jason (1994),98343e52d6ffa7fd,author_year,Jason,1994,,,117084
1919,1309,Deon (1987),62a6f4f5d4e7c91f,author_year,Deon,1987,,,117383
1920,1309,Jan (1993),303c1af9d0c33bf1,author_year,Jan,1993,,,117890
1921,1309,Cherry (1987),81857c6a530f06eb,author_year,Cherry,1987,,,117969
1922,1309,Louis (1909),690b4bea613d6df4,author_year,Louis,1909,,,118061
1924,1309,Ekhard (1989),90f4f78d0a88ff92,author_year,Ekhard,1989,,,118275
1925,1309,Joachim (1941),a6c45585ef9e5c14,author_year,Joachim,1941,,,118359
1926,1309,Robert (1966),469ef0850e93d1c2,author_year,Robert,1966,,,118499
1927,1309,Shimon (1974),6634bc339873dfd9,author_year,Shimon,1974,,,118579
1928,1309,Shimon (1979),e04c5911218a2982,author_year,Shimon,1979,,,118683
1929,1309,Michael (1985),b8f69db82e7b4cd2,author_year,Michael,1985,,,118787
1930,1309,Michael (1980),fc8175455418e513,author_year,Michael,1980,,,118853
1931,1309,Rowland (1773),2ef30c4a193bd414,author_year,Rowland,1773,,,119430
1932,1309,Bernard (1993),90f34dbee5c7cb87,author_year,Bernard,1993,,,119485
1933,1309,Gareth (1965),7b36f509c5f8a2fe,author_year,Gareth,1965,,,119561
1934,1309,Kaufmann (1909),98d313299779e738,author_year,Kaufmann,1909,,,119666
1935,1309,Erhard (1972),eac05034d2769a73,author_year,Erhard,1972,,,119789
1936,1309,Eliphias (1981a),ec7b7e07bcec1145,author_year,Eliphias,1981a,,,119911
1937,1309,Eliphias (1981b),fb3b5ea8e6c76bc0,author_year,Eliphias,1981b,,,119991
1938,1309,Moses (1970),44d64046661f0503,author_year,Moses,1970,,,120225
1939,1309,John (1991),5672a48101075561,author_year,John,1991,,,120609
1940,1309,Kenneth (1996),ba98e2d358887427,author_year,Kenneth,1996,,,121093
1941,1309,Ernst (1968),a3884710e6a36055,author_year,Ernst,1968,,,121199
1942,1309,Erik (1984),ec8d4593aaca36e8,author_year,Erik,1984,,,121293
1943,1309,"Muktananda
 (1980)",f50e33fc9c4aab22,author_year,Muktananda,1980,,,121374
1944,1309,Colin and Liz (1988),c041b3f87c1fd37b,author_year,Colin and Liz,1988,,,121473
1945,1309,Anton (1939),d6a5ce1f9f8898c3,author_year,Anton,1939,,,121551
1946,1309,Brendan (1990),0b5db902e6ec1370,author_year,Brendan,1990,,,121629
1947,1309,"Langland
 (1982)",1b4e5a42b1d9f5a1,author_year,Langland,1982,,,121835
1948,1309,Jim (1996),96fbe19dded008b6,author_year,Jim,1996,,,121958
1949,1309,Nigel (1978),d62f5a6275775186,author_year,Nigel,1978,,,122032
1950,1309,Nigel (1986),7bc5b0b5c0868e32,author_year,Nigel,1986,,,122144
1951,1309,Nigel (1989),20631f9a918570c5,author_year,Nigel,1989,,,122210
1952,1309,Nigel (1990a),b9f783f9d7e0b5af,author_year,Nigel,1990a,,,122304
1953,1309,Nigel (1990b),074559e2a4ab80d9,author_year,Nigel,1990b,,,122365
1954,1309,Nigel (1991),6e0f23b43cfbeff6,author_year,Nigel,1991,,,122432
1955,1309,Nigel (1992),90f9e33118a88c33,author_year,Nigel,1992,,,122534
1956,1309,Lisa (1989),669450856c76865d,author_year,Lisa,1989,,,122610
1957,1309,Charles (1974),3ab732abb41d7c68,author_year,Charles,1974,,,122759
1958,1309,Karl (1955),d55594a714ac4280,author_year,Karl,1955,,,123100
1959,1309,Karl (1976),709e4bd0e70ee6f5,author_year,Karl,1976,,,123156
1960,1309,Rudolf (1942),35d2e97e1389ca97,author_year,Rudolf,1942,,,123228
1961,1309,Rudolf (1978),3e60c3fada93870e,author_year,Rudolf,1978,,,123337
1962,1309,Rudolf (1982),3632d9765d545d0b,author_year,Rudolf,1982,,,123418
1963,1309,Rudolf (1984),5931ec2d5b941f83,author_year,Rudolf,1984,,,123500
1964,1309,Rudolf (1985),01ccd38a57fde776,author_year,Rudolf,1985,,,123591
1965,1309,Rudolf (1995),7eef5dd31024c5ca,author_year,Rudolf,1995,,,123684
1966,1309,Kim (1979),dbcb910ec9a3ee71,author_year,Kim,1979,,,123781
1967,1309,Edred (1984),e2d48762cf35f90b,author_year,Edred,1984,,,123861
1968,1309,Edred (1987),f4f3928518926f28,author_year,Edred,1987,,,123951
1969,1309,Edred (1988),44e7e9c2d891555d,author_year,Edred,1988,,,124061
1970,1309,Edred (1989a),acc8f7d972b255b9,author_year,Edred,1989a,,,124182
1971,1309,Edred (1989b),5f330ed3bcbcea1d,author_year,Edred,1989b,,,124257
1972,1309,"Ross
 (1936)",99d9df4741b24670,author_year,Ross,1936,,,124360
1973,1309,Donald (1988),c45ad9146d1938c9,author_year,Donald,1988,,,124466
1974,1309,Arnold (1948),6b2e811f85c9e7d8,author_year,Arnold,1948,,,124599
1975,1309,Thorolf (1983),419b6f1eed40cae5,author_year,Thorolf,1983,,,124763
1976,1309,Thorolf (1984),c4a78372aa7e9c2f,author_year,Thorolf,1984,,,124821
1977,1309,Tony (1986a),eb7ac8d5aad5ccb6,author_year,Tony,1986a,,,124884
1978,1309,Tony (1986b),8a76e2825258ea0a,author_year,Tony,1986b,,,124958
1979,1309,Hermann (1934),5f0de9c5f7ecd41b,author_year,Hermann,1934,,,125025
1980,1309,Otto (1977),3ead8a737dcf90a8,author_year,Otto,1977,,,125106
1981,1309,"Zolar
 (1970)",dc489dc9f347d855,author_year,Zolar,1970,,,125197
1982,1309,Pierre (1957),731f86ad58db13f8,author_year,Pierre,1957,,,125427
1983,1309,Paul (1941),934de19393b5060e,author_year,Paul,1941,,,125524
1984,1309,Francis (1961),4e5d84d47f31529a,author_year,Francis,1961,,,125853
1985,1309,Arthur (1871),29ea473aee818f89,author_year,Arthur,1871,,,125971
1986,1309,Arthur (1873),dacd49ee1b07a4ec,author_year,Arthur,1873,,,126087
1987,1309,Paul (1973),c59252e3a729f854,author_year,Paul,1973,,,126220
1988,1309,Lewis (1962),71805b1784901af2,author_year,Lewis,1962,,,126395
1989,1309,Rudyard (1902),953d1e201509cc4b,author_year,Rudyard,1902,,,126571
1990,1309,Bernard (1990),ad7a4ac6bb199705,author_year,Bernard,1990,,,126688
1991,1309,Marcel (1970),0b1fd1d6d88232ea,author_year,Marcel,1970,,,126779
1992,1309,Loyd (1990),2b6e3aec8bf17903,author_year,Loyd,1990,,,126970
1993,1309,"Robin
 (1989)",f8c29a7c8f946fe0,author_year,Robin,1989,,,127054
1994,1309,Gaston (1969),15c6fe9a0fa31be5,author_year,Gaston,1969,,,127331
1995,1309,Gaston (1983),80a62e511e2b8ac8,author_year,Gaston,1983,,,127488
1996,1309,Gaston (1988),86238be9be809e80,author_year,Gaston,1988,,,127637
1997,1309,Foster (1981),3fdf4ba19f842e87,author_year,Foster,1981,,,127901
1998,1309,Philip (1969),282e660a2a76fe34,author_year,Philip,1969,,,127995
1999,1309,Isaac (1938),459719966b55780f,author_year,Isaac,1938,,,128320
2000,1309,Gustav (1956),25347266a191e012,author_year,Gustav,1956,,,128409
2001,1309,Ernst (1934),6f19a8222234a34e,author_year,Ernst,1934,,,128497
2003,1309,Johnson (1980),af155431f4fde735,author_year,Johnson,1980,,,128717
2004,1309,Turner (1989),9b3ea9c1ef286bff,author_year,Turner,1989,,,128819
2005,1309,Michel (1948),d55d58576f24b376,author_year,Michel,1948,,,129061
2006,1309,"Lucretius
 (1975)",aacb4c81c642a454,author_year,Lucretius,1975,,,129383
2007,1309,Charles (1894),460912d159215db0,author_year,Charles,1894,,,129592
2008,1309,Boris (1934),927f70414fc55cd3,author_year,Boris,1934,,,129690
2009,1309,Paul (1949),e2ef89a8d5d06750,author_year,Paul,1949,,,129921
2010,1309,Paul (1952),510ef2bf3746280e,author_year,Paul,1952,,,130005
2011,1309,Paul (1958),81f7db6e2fd1e43d,author_year,Paul,1958,,,130407
2012,1309,"Oliver
 (1987)",f7b3fcff369fe13d,author_year,Oliver,1987,,,130584
2013,1309,Georg (1752),622acb579bea67ae,author_year,Georg,1752,,,130774
2014,1309,Leonard (1933),82538095dfade7dd,author_year,Leonard,1933,,,130961
2015,1309,Rupert (1930),a447f622f9fc3ce1,author_year,Rupert,1930,,,131053
2017,1309,Otto (1922b),7bc0d1887be1c7b8,author_year,Otto,1922b,,,131983
2018,1309,Otto (1942),5537eecc5706e1c3,author_year,Otto,1942,,,132102
2019,1309,Peter (1982),d2a77b0f14cb2d1f,author_year,Peter,1982,,,132217
2020,1309,Edward (1921),fe705df1581e4c64,author_year,Edward,1921,,,132327
2021,1309,Stephen (1957),c7bfca61c50c819a,author_year,Stephen,1957,,,132653
2022,1309,Stephen (1962a),e8f1b4cd2608a949,author_year,Stephen,1962a,,,132749
2023,1309,Stephen (1962b),9ea88f55239ab2b4,author_year,Stephen,1962b,,,132803
2024,1309,Benjamin (1956),d319c037c85cbe15,author_year,Benjamin,1956,,,132912
2025,1324,"(Blake, 1994)",70c3126bea02ae25,parenthetical_comma,Blake,1994,,,1762
2026,1324,"(Orlando, 1985)",ad7059b4af29b3c7,parenthetical_comma,Orlando,1985,,,5072
2027,1326,Oris (1933),6ca2cbf2b0d47c66,author_year,Oris,1933,,,455
2028,1326,Swayd (1998),cf769b62b5abb8af,author_year,Swayd,1998,,,1033
2029,1326,Shakra (2001),ffe053d28705c873,author_year,Shakra,2001,,,1078
2030,1334,Frith (1992),6f61b2d50d331513,author_year,Frith,1992,,,3138
2031,1334,Gould (1949),7e92634bef1fc88a,author_year,Gould,1949,,,3293
2032,1334,Guigan (1966),84ef11a88a1ae7b5,author_year,Guigan,1966,,,3330
2033,1334,Morrison (2001),5486b20d587354fc,author_year,Morrison,2001,,,5535
2034,1334,"(Slade & Bentall, 1988)",8f224329b2974d48,parenthetical_comma,Slade & Bentall,1988,,,2655
2035,1339,(Donald 1993),b222e27fafcd0000,parenthetical,Donald,1993,,,986
2036,1339,(Premack 2007),ffe9ef151274495d,parenthetical,Premack,2007,,,2126
2037,1366,"Epistles and Revelation
 (2002)",7a07be5e9394b1df,author_year,Epistles and Revelation,2002,,,3541
2038,1367,"Texts
 (1968)",d2c8c12fc705178e,author_year,Texts,1968,,,4058
2039,1367,"Lazard
 (1989)",a8ccba97299c2aa7,author_year,Lazard,1989,,,5315
2040,1367,"Afghanistan
 (1965)",781af2629820bb8a,author_year,Afghanistan,1965,,,5510
2041,1367,"Jahrhundert
 (1971)",c6212f995b690681,author_year,Jahrhundert,1971,,,5608
2042,1367,"Goitein
 (1981)",e76ab54586915cbb,author_year,Goitein,1981,,,5785
2043,1367,"Origins
 (2003)",2c54c68e168aa8c3,author_year,Origins,2003,,,5962
2044,1367,"Humbach
 (1986)",d877dab819d7fc40,author_year,Humbach,1986,,,6218
2045,1367,Paris (1936),4900c7a35b2881cf,author_year,Paris,1936,,,6344
2046,1367,"""
 (1973)",c1d0ae56228a43e4,year_after_quote,1973,,,,5697
2047,1369,"(Bybee, 2001)",d67b7016f342c544,parenthetical_comma,Bybee,2001,,,2170
2048,1374,Amanuma (1974),fe9bd055353a4c7a,author_year,Amanuma,1974,,,4630
2049,1377,(March 2000),7dd0467eb59810fb,parenthetical,March,2000,,,4327
2051,1380,Krohn (1947),c5211a33dbdeace4,author_year,Krohn,1947,,,108
2052,1387,Lehmann (1974),02c2e0b33c8c5c4a,author_year,Lehmann,1974,,,797
2053,1387,Lehmann (1973),3cb5e546feffea30,author_year,Lehmann,1973,,,2802
2054,1387,Lightfoot (1979),b4b6098ed1c90e38,author_year,Lightfoot,1979,,,3323
2055,1387,(Hawkins 1983),3c7b13aaf596ce0a,parenthetical,Hawkins,1983,,,2460
2056,1387,(Denotkins 1976),79a98fdb6e1c2f84,parenthetical,Denotkins,1976,,,3706
2057,1390,Boroditsky (2001),2c15a325d1be9ce2,author_year,Boroditsky,2001,,,1597
2058,1390,(July 2003),ca65b4b3254752d1,parenthetical,July,2003,,,6189
2059,1391,""" (1984)",c9bd78f4ecf9ca34,year_after_quote,1984,,,,496
2060,1392,Deborah (1997),4fcd659652d331d1,author_year,Deborah,1997,,,4864
2061,1392,Deborah (2007),a5a14bb11ab3d5c5,author_year,Deborah,2007,,,5037
2062,1392,Anicka (2007),884c19b10cc3f9f7,author_year,Anicka,2007,,,5437
2063,1392,Gal (2000),697979f99f442b06,author_year,Gal,2000,,,5830
2064,1392,Deborah (1998),a6a89a862f62b45b,author_year,Deborah,1998,,,6022
2065,1396,Lewy (1942),89a988ab9c4401aa,author_year,Lewy,1942,,,782
2066,1396,Haarmann (1976),03607b2aadb48947,author_year,Haarmann,1976,,,865
2067,1396,Decsyef (1973),f3c8d7a4ab6e7e68,author_year,Decsyef,1973,,,1132
2068,1396,Kaufman (1988),93b0b0590fab4b08,author_year,Kaufman,1988,,,2455
2070,1397,Marantz (1993),aa48a15463926ade,author_year,Marantz,1993,,,2860
2071,1397,Heidi (1995),0f3913612aa883b3,author_year,Heidi,1995,,,3042
2072,1397,Bruce (1990),39b2af761418faca,author_year,Bruce,1990,,,3145
2073,1397,Ray (1996),1abceaf0fe77596b,author_year,Ray,1996,,,3324
